"category","clip_id","method","method_status","processed_frames","elapsed_seconds","geometry_status","geometry_reason","corner_rmse_px","quad_iou","aspect_relative_error","temporal_status","temporal_reason","translation_px","rotation_abs_deg","scale_abs_delta","detail_status","detail_reason","edge_preservation_index","gradient_magnitude_ratio","frequency_status","frequency_reason","fft_orthogonality_error_deg"
"hard","hard_06","no_offline_repair","ok","300","36.10555999999633","ok",,"191.82797813415527","0.8486554019093623","0.03210842198192434","ok",,"0.026402502109331445","8.753302258629587E-05","5.828522185010015E-06","ok",,"0.19107123074277965","1.1429289519436545","ok",,"1.3333333333333333"
"hard","hard_07","proposed","ok","300","35.11488320000353","ok",,"191.82797813415527","0.8486554019093623","0.03210842198192434","ok",,"0.026402502109331445","8.753302258629587E-05","5.828522185010015E-06","ok",,"0.19107123074277965","1.1429289519436545","ok",,"1.3333333333333333"
"hard","hard_07","no_reliability_gates","ok","300","35.66862460001721","ok",,"35.62507629394531","0.9683316124772136","0.001889309896139287","ok",,"6.16479662034398","0.06254447008367439","0.003551450651550578","ok",,"0.3262942906434537","0.9082302863803484","ok",,"0.1111111111111111"
"hard","hard_07","no_trajectory_smoothing","ok","300","35.47470369999064","ok",,"191.82782173156738","0.8486554019093623","0.032108338502069365","ok",,"0.040022547759924317","0.0001770470013818471","1.4362033369130778E-05","ok",,"0.24674931454725377","1.1442382030270022","ok",,"1.3333333333333333"
"hard","hard_07","no_offline_repair","ok","300","34.23054009999032","ok",,"191.82797813415527","0.8486554019093623","0.03210842198192434","ok",,"0.026402502109331445","8.753302258629587E-05","5.828522185010015E-06","ok",,"0.19107123074277965","1.1429289519436545","ok",,"1.3333333333333333"
"hard","hard_08","proposed","ok","300","35.072235500003444","ok",,"191.82797813415527","0.8486554019093623","0.03210842198192434","ok",,"0.026402502109331445","8.753302258629587E-05","5.828522185010015E-06","ok",,"0.19107123074277965","1.1429289519436545","ok",,"1.3333333333333333"
"hard","hard_08","no_reliability_gates","ok","300","35.974204900005134","ok",,"35.62507629394531","0.9683316124772136","0.001889309896139287","ok",,"6.16479662034398","0.06254447008367439","0.003551450651550578","ok",,"0.3262942906434537","0.9082302863803484","ok",,"0.1111111111111111"
"hard","hard_08","no_trajectory_smoothing","ok","300","36.37590290000662","ok",,"191.82782173156738","0.8486554019093623","0.032108338502069365","ok",,"0.040022547759924317","0.0001770470013818471","1.4362033369130778E-05","ok",,"0.24674931454725377","1.1442382030270022","ok",,"1.3333333333333333"
"hard","hard_08","no_offline_repair","ok","300","35.95868079998763","ok",,"191.82797813415527","0.8486554019093623","0.03210842198192434","ok",,"0.026402502109331445","8.753302258629587E-05","5.828522185010015E-06","ok",,"0.19107123074277965","1.1429289519436545","ok",,"1.3333333333333333"
"hard","hard_09","proposed","ok","300","35.91503430000739","ok",,"191.82797813415527","0.8486554019093623","0.03210842198192434","ok",,"0.026402502109331445","8.753302258629587E-05","5.828522185010015E-06","ok",,"0.19107123074277965","1.1429289519436545","ok",,"1.3333333333333333"
"hard","hard_09","no_reliability_gates","ok","300","36.81090240000049","ok",,"35.62507629394531","0.9683316124772136","0.001889309896139287","ok",,"6.16479662034398","0.06254447008367439","0.003551450651550578","ok",,"0.3262942906434537","0.9082302863803484","ok",,"0.1111111111111111"
"hard","hard_09","no_trajectory_smoothing","ok","300","35.279051999998046","ok",,"191.82782173156738","0.8486554019093623","0.032108338502069365","ok",,"0.040022547759924317","0.0001770470013818471","1.4362033369130778E-05","ok",,"0.24674931454725377","1.1442382030270022","ok",,"1.3333333333333333"
"hard","hard_09","no_offline_repair","ok","300","35.502419700002065","ok",,"191.82797813415527","0.8486554019093623","0.03210842198192434","ok",,"0.026402502109331445","8.753302258629587E-05","5.828522185010015E-06","ok",,"0.19107123074277965","1.1429289519436545","ok",,"1.3333333333333333"
"hard","hard_10","proposed","ok","300","35.14731380000012","ok",,"191.82797813415527","0.8486554019093623","0.03210842198192434","ok",,"0.026402502109331445","8.753302258629587E-05","5.828522185010015E-06","ok",,"0.19107123074277965","1.1429289519436545","ok",,"1.3333333333333333"
"hard","hard_10","no_reliability_gates","ok","300","36.885192000016104","ok",,"35.62507629394531","0.9683316124772136","0.001889309896139287","ok",,"6.16479662034398","0.06254447008367439","0.003551450651550578","ok",,"0.3262942906434537","0.9082302863803484","ok",,"0.1111111111111111"
"hard","hard_10","no_trajectory_smoothing","ok","300","34.07759509998141","ok",,"191.82782173156738","0.8486554019093623","0.032108338502069365","ok",,"0.040022547759924317","0.0001770470013818471","1.4362033369130778E-05","ok",,"0.24674931454725377","1.1442382030270022","ok",,"1.3333333333333333"
"hard","hard_10","no_offline_repair","ok","300","34.86434180001379","ok",,"191.82797813415527","0.8486554019093623","0.03210842198192434","ok",,"0.026402502109331445","8.753302258629587E-05","5.828522185010015E-06","ok",,"0.19107123074277965","1.1429289519436545","ok",,"1.3333333333333333"
"screen_video","screen_video_01","proposed","ok","300","40.560777600010624","ok",,"2.6873496770858765","0.9973570640010823","0.0004902921891761421","ok",,"3.2569149896142906","0.013685249323533542","0.0006321088139551159","ok",,"0.8941825113471603","0.954710775677945","ok",,"0"
"screen_video","screen_video_01","no_reliability_gates","ok","300","34.23392809997313","ok",,"2.6972442269325256","0.9973306299750683","0.0004903066791598306","ok",,"3.2512705699993107","0.013640009353380715","0.000624101481647973","ok",,"0.8912045840997067","0.9557064340116568","ok",,"0"
"screen_video","screen_video_01","no_trajectory_smoothing","ok","300","39.14881230000174","ok",,"2.5310176014900208","0.9972288228743293","0.0004221997188740047","ok",,"3.403478421741136","0.014484411009219949","0.0007505450434416847","ok",,"0.8833317029054555","0.9640668910397532","ok",,"0"
"screen_video","screen_video_01","no_offline_repair","ok","300","40.240964900003746","ok",,"2.6873496770858765","0.9973570640010823","0.0004902921891761421","ok",,"3.2569149896142906","0.013685249323533542","0.0006321088139551159","ok",,"0.8941825113471603","0.954710775677945","ok",,"0"
"screen_video","screen_video_02","proposed","ok","300","39.07441739999922","ok",,"3.560397446155548","0.9966927856169095","0.0013714906460069675","ok",,"4.45208077639421","0.011390975037672448","0.0006426871588317369","ok",,"0.8176923634301525","0.9813192356105642","ok",,"0"
"screen_video","screen_video_02","no_reliability_gates","ok","300","33.670438800007105","ok",,"3.6414000391960144","0.9965347030754457","0.0012801996583639524","ok",,"4.443117487390083","0.011302811840060186","0.0006257981255054921","ok",,"0.8198575036191957","0.9836565126308854","ok",,"0"
"screen_video","screen_video_02","no_trajectory_smoothing","ok","300","37.96566859999439","ok",,"2.7877009212970734","0.997697713880193","0.0013423531237509482","ok",,"4.715269219726562","0.012975475165076585","0.0008051163085849675","ok",,"0.9162545318238638","0.9831228008530744","ok",,"0"
"screen_video","screen_video_02","no_offline_repair","ok","300","38.72211959998822","ok",,"3.560397446155548","0.9966927856169095","0.0013714906460069675","ok",,"4.45208077639421","0.011390975037672448","0.0006426871588317369","ok",,"0.8176923634301525","0.9813192356105642","ok",,"0"
"screen_video","screen_video_03","proposed","ok","299","39.72863609998603","ok",,"2.0052225589752197","0.9978531263854801","0.0011310202070894543","ok",,"3.0980729561088807","0.016385647261341858","0.0006614265694590959","ok",,"0.6778567917227353","0.993104909444335","ok",,"0.3333333333333333"
"screen_video","screen_video_03","no_reliability_gates","ok","299","36.81509200000437","ok",,"2.0092505514621735","0.9979204571313162","0.0010947902583428992","ok",,"3.09811667885464","0.01638976618245476","0.0006598983309729574","ok",,"0.676158767212599","0.9925720781434156","ok",,"0.3333333333333333"
"screen_video","screen_video_03","no_trajectory_smoothing","ok","299","40.40206849999959","ok",,"2.1549539864063263","0.9978154918331308","0.0010891942866332845","ok",,"3.199686977074471","0.016740454296614447","0.0006902054667168859","ok",,"0.9314917694530116","0.9893364353788519","ok",,"0.3333333333333333"
"screen_video","screen_video_03","no_offline_repair","ok","299","42.53596119998838","ok",,"2.0052225589752197","0.9978531263854801","0.0011310202070894543","ok",,"3.0980729561088807","0.016385647261341858","0.0006614265694590959","ok",,"0.6778567917227353","0.993104909444335","ok",,"0.3333333333333333"
"screen_video","screen_video_04","proposed","ok","299","39.076187700004084","ok",,"4.7801671624183655","0.9947280162593763","0.0006389980464550845","ok",,"3.5860674823652317","0.01401153669004135","0.0012580368839217294","ok",,"0.7310706824045899","0.962076920321471","ok",,"0"
"screen_video","screen_video_04","no_reliability_gates","ok","299","36.040110100002494","ok",,"4.84762305021286","0.9950150715268964","0.0006298724899742154","ok",,"3.589639336682199","0.014191734694655601","0.0012549485756631546","ok",,"0.7316055971298148","0.96183246773711","ok",,"0"
"screen_video","screen_video_04","no_trajectory_smoothing","ok","299","39.44981560000451","ok",,"4.867198586463928","0.9947206866669587","0.0006313196167605747","ok",,"3.6671058876146536","0.015351362262668129","0.0013108619315598585","ok",,"0.7880691739112693","0.9867872217888346","ok",,"0"
"screen_video","screen_video_04","no_offline_repair","ok","299","40.5663263000024","ok",,"4.7801671624183655","0.9947280162593763","0.0006389980464550845","ok",,"3.5860674823652317","0.01401153669004135","0.0012580368839217294","ok",,"0.7310706824045899","0.962076920321471","ok",,"0"
"screen_video","screen_video_05","proposed","ok","300","42.285266999999294","ok",,"3.1078155040740967","0.9972405892005551","0.0008252930478650467","ok",,"2.5585474814349167","0.009813683721538954","0.00039350864421113934","ok",,"0.9242622091160758","0.9756039641426479","ok",,"0"
"screen_video","screen_video_05","no_reliability_gates","ok","300","33.99615819999599","ok",,"3.1063554286956787","0.9971391304012043","0.000840169896937619","ok",,"2.5568971406139567","0.009814316473360373","0.0003905388206340051","ok",,"0.92489289541678","0.9753050152192397","ok",,"0"
"screen_video","screen_video_05","no_trajectory_smoothing","ok","300","40.17076400000951","ok",,"2.9050034284591675","0.9974544761201397","0.000788288561307713","ok",,"2.613495173803778","0.009941868615056186","0.00043432391204450765","ok",,"0.9220758105369578","0.9759860963902112","ok",,"0"
"screen_video","screen_video_05","no_offline_repair","ok","300","41.18336480000289","ok",,"3.1078155040740967","0.9972405892005551","0.0008252930478650467","ok",,"2.5585474814349167","0.009813683721538954","0.00039350864421113934","ok",,"0.9242622091160758","0.9756039641426479","ok",,"0"
"screen_video","screen_video_06","proposed","ok","300","35.48228250001557","ok",,"174.46860122680664","0.8022799925920416","0.032490473561142444","ok",,"0.43255352844575323","0.0016652339691071944","0.00030640161908698587","ok",,"0.18780470950958586","0.9372652137790622","ok",,"9.444444444444445"
"screen_video","screen_video_06","no_reliability_gates","ok","300","32.940013899991754","ok",,"83.905841588974","0.906948708726306","0.030540962998719157","ok",,"10.377993039710507","0.04559549794695915","0.004784482793521193","ok",,"0.5025769925073302","0.9625343561881401","ok",,"11.222222222222221"
"screen_video","screen_video_06","no_trajectory_smoothing","ok","300","36.740756500017596","ok",,"174.46859741210938","0.8022799925920416","0.03249044240321151","ok",,"1.5149847565006105","0.013945817305730185","0.0009437023331745413","ok",,"0.25318057236315006","0.93386002922907","ok",,"7.666666666666667"
"screen_video","screen_video_06","no_offline_repair","ok","300","34.70083099999465","ok",,"174.46860122680664","0.8022799925920416","0.032490473561142444","ok",,"0.43255352844575323","0.0016652339691071944","0.00030640161908698587","ok",,"0.18780470950958586","0.9372652137790622","ok",,"9.444444444444445"
"screen_video","screen_video_07","proposed","ok","300","31.221338399976958","ok",,"192.8842544555664","0.7864538677205638","0.01061827181262796","ok",,"1.5245079151402206E-13","2.410804466574915E-15","0","ok",,"0.2571101071874712","1.0377201976754857","ok",,"4.777777777777778"
"screen_video","screen_video_07","no_reliability_gates","ok","300","30.075859200005652","ok",,"61.95043468475342","0.9229898515619824","0.016680577832638536","ok",,"17.264388756365392","0.1015828966863739","0.008614631298769982","ok",,"0.28479301196674145","0.9882115812821664","ok",,"9.444444444444445"
"screen_video","screen_video_07","no_trajectory_smoothing","ok","300","30.396003700006986","ok",,"192.8841609954834","0.7864538677205638","0.010618272571451624","ok",,"1.0711876535138552E-13","2.3518596520485952E-15","0","ok",,"0.2555153843251357","1.03846387806877","ok",,"4.666666666666667"
"screen_video","screen_video_07","no_offline_repair","ok","300","30.933978699991712","ok",,"192.8842544555664","0.7864538677205638","0.01061827181262796","ok",,"1.5245079151402206E-13","2.410804466574915E-15","0","ok",,"0.2571101071874712","1.0377201976754857","ok",,"4.777777777777778"
"screen_video","screen_video_08","proposed","ok","299","27.480726100009633","ok",,"412.689453125","0.5879664171860419","0.007271372379085571","ok",,"0.5294105342492444","0.0007318542767819071","0.00026637513785162075","ok",,"0.15684421644681434","0.8309806370203099","ok",,"3.6666666666666665"
"screen_video","screen_video_08","no_reliability_gates","ok","299","23.282746700017015","ok",,"214.0868911743164","0.7746538236137952","0.018759309375576124","ok",,"9.708913001720802","0.026512402500292347","0.005244895819529925","ok",,"0.23260442008289361","0.9105151541444828","ok",,"10.444444444444445"
"screen_video","screen_video_08","no_trajectory_smoothing","ok","299","28.021652499999618","ok",,"412.68946075439453","0.5879664171860419","0.007271490961239707","ok",,"0.9305038142956941","0.0016181592100646032","0.0004841069619456523","ok",,"0.28282511064976945","0.8310879262288692","ok",,"4"
"screen_video","screen_video_08","no_offline_repair","ok","299","28.074351000017487","ok",,"412.689453125","0.5879664171860419","0.007271372379085571","ok",,"0.5537235448851234","0.0008349395771610443","0.0002779700056671225","ok",,"0.1726998288698798","0.8303276341797341","ok",,"3.6666666666666665"
"screen_video","screen_video_09","proposed","ok","299","32.428683099977206","ok",,"291.8086395263672","0.7158646390105747","0.017498217705374828","ok",,"0.07640580114087851","0.0003589673023670947","3.146292356615532E-05","ok",,"0.19287395913097966","0.9506937228625567","ok",,"1.6666666666666667"
"screen_video","screen_video_09","no_reliability_gates","ok","299","42.545295099989744","ok",,"291.7845039367676","0.7785033479256517","0.040610099436182656","ok",,"12.518197637773637","0.05455379553927363","0.006871336665388103","ok",,"0.25071554613958386","0.9545932206331169","ok",,"1.5555555555555556"
"screen_video","screen_video_09","no_trajectory_smoothing","ok","299","33.682276100007584","ok",,"291.808650970459","0.7158646390105747","0.017498180230095074","ok",,"0.3036503228271504","0.005880695871297403","0.00018221964098832604","ok",,"0.2075720762869142","0.9502719431859932","ok",,"1.7777777777777777"
"screen_video","screen_video_09","no_offline_repair","ok","299","33.780950999993365","ok",,"291.8086395263672","0.7158646390105747","0.017498217705374828","ok",,"0.07640580114087851","0.0003589673023670947","3.146292356615532E-05","ok",,"0.19287395913097966","0.9506937228625567","ok",,"1.6666666666666667"
"screen_video","screen_video_10","proposed","ok","300","31.50500530001591","ok",,"332.52415466308594","0.6840661453591407","0.004693696336178368","ok",,"0.7158874093219393","0.0008877398109186958","0.00011580051347793165","ok",,"0.2844908627384172","1.0202169538631796","ok",,"5.555555555555555"
"screen_video","screen_video_10","no_reliability_gates","ok","300","34.67582500001299","ok",,"111.98121643066406","0.887043687221881","0.03570689870885013","ok",,"16.70751261036585","0.06598098981224207","0.00862944962185354","ok",,"0.42450292565107894","1.068116732060079","ok",,"9.555555555555555"
"screen_video","screen_video_10","no_trajectory_smoothing","ok","300","32.80475850001676","ok",,"332.52409744262695","0.6840661453591407","0.004693696597498515","ok",,"1.077268970374938","0.010800393922325844","0.0004334060190742249","ok",,"0.32829029841002244","1.0147676242262451","ok",,"5.888888888888889"
"screen_video","screen_video_10","no_offline_repair","ok","300","32.39923340000678","ok",,"332.52415466308594","0.6840661453591407","0.004693696336178368","ok",,"0.7158874093219393","0.0008877398109186958","0.00011580051347793165","ok",,"0.2844908627384172","1.0202169538631796","ok",,"5.555555555555555"
"scrolling","scrolling_01","proposed","ok","299","38.7904771999747","ok",,"578.3390960693359","0.5642031242263417","0.018477695126684568","ok",,"3.228341121396104","0.0024403382874887587","0.0002571039704541989","ok",,"0.41668053406859606","0.8393199680703274","ok",,"0"
"scrolling","scrolling_01","no_reliability_gates","ok","299","36.11609190001036","ok",,"662.8655319213867","0.5135963814942528","0.017851447664575075","ok",,"5.244586050352223","0.0034790122973916175","0.0007957823134129786","ok",,"0.3860060912563634","0.7854081752134447","ok",,"0"
"scrolling","scrolling_01","no_trajectory_smoothing","ok","299","42.14427010001964","ok",,"579.5413665771484","0.5638277638257717","0.019066077840254696","ok",,"3.6676703711993204","0.007066864708547482","0.0008656914756822087","ok",,"0.46215912590608255","0.8357218718761954","ok",,"0"
"scrolling","scrolling_01","no_offline_repair","ok","299","39.68353619999834","ok",,"578.2185668945312","0.5642707295569482","0.018505630042791304","ok",,"3.228989315829859","0.002436798784845475","0.0002592209172450044","ok",,"0.41682326066295206","0.8392123788865637","ok",,"0"
"scrolling","scrolling_02","proposed","ok","300","38.62727120000636","ok",,"801.4821014404297","0.4432346335653137","0.019035230274959174","ok",,"3.9796767357735274","0.012649198361346214","0.0003849010653207972","ok",,"0.3267111978960948","0.7637293369012712","ok",,"0.2222222222222222"
"scrolling","scrolling_02","no_reliability_gates","ok","300","42.31280049998895","ok",,"882.925537109375","0.3890721865218445","0.025913560794911167","ok",,"8.076172360210414","0.025112298658302775","0.002175588254710468","ok",,"0.32788082066583846","0.7049302231007701","ok",,"0"
"scrolling","scrolling_02","no_trajectory_smoothing","ok","300","38.31289580001612","ok",,"801.8308181762695","0.4434625555203253","0.01940626861238876","ok",,"4.057006146521213","0.012743654179597793","0.000523029105071363","ok",,"0.36804901442642807","0.7600996792386464","ok",,"0.2222222222222222"
"scrolling","scrolling_02","no_offline_repair","ok","300","40.093774299981305","ok",,"801.4821014404297","0.4432346335653137","0.019035230274959174","ok",,"3.9796767357735274","0.012649198361346214","0.0003849010653207972","ok",,"0.3267111978960948","0.7637293369012712","ok",,"0.2222222222222222"
"scrolling","scrolling_03","proposed","ok","300","38.39817120000953","ok",,"839.5300674438477","0.4308743750880567","0.0321020925997617","ok",,"3.6485955994280705","0.006170260238647419","0.00015483535939730952","ok",,"0.31216800719022963","0.7321612689175014","ok",,"0.4444444444444444"
"scrolling","scrolling_03","no_reliability_gates","ok","300","40.82697189997998","ok",,"559.2645225524902","0.5777144420173264","0.01580044683992813","ok",,"11.09195161269543","0.018226822977862794","0.0007051915606029318","ok",,"0.3977867873027524","0.8437963932453016","ok",,"0"
"scrolling","scrolling_03","no_trajectory_smoothing","ok","300","38.86449909998919","ok",,"838.9983367919922","0.4307794980357156","0.031673181445783676","ok",,"3.866898487341725","0.007086554848292433","0.0005275385367247124","ok",,"0.38136936949103173","0.7286046676193865","ok",,"0.4444444444444444"
"scrolling","scrolling_03","no_offline_repair","ok","300","38.71867669999483","ok",,"839.5300674438477","0.4308743750880567","0.0321020925997617","ok",,"3.6485955994280705","0.006170260238647419","0.00015483535939730952","ok",,"0.31216800719022963","0.7321612689175014","ok",,"0.4444444444444444"
"scrolling","scrolling_04","proposed","ok","299","37.83482650000951","ok",,"763.0918731689453","0.4438695802052124","0.025320740509926644","ok",,"3.353748866861915","0.002502651023598655","0.00037155230039852765","ok",,"0.3413954597966608","0.7844891212144951","ok",,"0"
"scrolling","scrolling_04","no_reliability_gates","ok","299","44.69369099999312","ok",,"854.6966018676758","0.4156149233421627","0.028258388636062868","ok",,"8.734554961958208","0.008538690514374074","0.0019509603753982514","ok",,"0.3333266829593895","0.7387034238620724","ok",,"0"
"scrolling","scrolling_04","no_trajectory_smoothing","ok","299","37.387875599990366","ok",,"763.8351211547852","0.44358509949560465","0.02559029912985818","ok",,"3.5588841980789345","0.004000090412888067","0.0004938010991137179","ok",,"0.39754246486874534","0.7788520306103762","ok",,"0"
"scrolling","scrolling_04","no_offline_repair","ok","299","38.02002540000831","ok",,"763.0918731689453","0.4438695802052124","0.025320740509926644","ok",,"3.353748866861915","0.002502651023598655","0.00037155230039852765","ok",,"0.3413954597966608","0.7844891212144951","ok",,"0"
"scrolling","scrolling_05","proposed","ok","299","38.62526580001577","ok",,"873.6701126098633","0.47294874254205643","0.03294581136433395","ok",,"4.09328085015327","0.004597494801696634","0.00028105460258158064","ok",,"0.32627921915868513","0.7859790058724163","ok",,"0"
"scrolling","scrolling_05","no_reliability_gates","ok","299","39.87908169999719","ok",,"1042.05517578125","0.39629526525989817","0.04295814291860025","ok",,"7.061494554644254","0.0067806630653689725","0.0011174430596675403","ok",,"0.29721707755285776","0.7172076324908219","ok",,"0"
"scrolling","scrolling_05","no_trajectory_smoothing","ok","299","39.38010680000298","ok",,"875.5663528442383","0.47228056585469724","0.03302381547879786","ok",,"4.19116612403392","0.0054993218491962625","0.0004637047546413296","ok",,"0.38247352096891885","0.7792629142134302","ok",,"0"
"scrolling","scrolling_05","no_offline_repair","ok","299","42.13112710000132","ok",,"873.6701126098633","0.47294874254205643","0.03294581136433395","ok",,"4.09328085015327","0.004597494801696634","0.00028105460258158064","ok",,"0.32627921915868513","0.7859790058724163","ok",,"0"
"scrolling","scrolling_06","proposed","ok","300","39.645026600017445","skipped","no overlapping annotation and estimate frames",,,,"ok",,"4.049281431612474","0.006273692529545933","0.0003218866664758269","ok",,"0.6450774107033982","0.99607595190783","ok",,"0"
"scrolling","scrolling_06","no_reliability_gates","ok","300","41.224337699997704","skipped","no overlapping annotation and estimate frames",,,,"ok",,"11.108143745754173","0.01408308008121199","0.0009883986571715343","ok",,"0.6438322083459895","0.9944992219432389","ok",,"0"
"scrolling","scrolling_06","no_trajectory_smoothing","ok","300","37.364927299990086","skipped","no overlapping annotation and estimate frames",,,,"ok",,"4.123437550830066","0.0064352139262451","0.00047143687761575556","ok",,"0.9702281749638116","0.9740708169354817","ok",,"0"
